left_actor_id,right_actor_id,weight
nm1602660,nm3227473,1
nm1602660,nm0926615,1
nm1602660,nm1588066,1
nm1602660,nm1269983,1
nm1602660,nm2282835,1
nm1602660,nm0182662,1
nm1602660,nm3014840,1
nm1408804,nm2184087,1
nm1677477,nm1596111,1
nm1677477,nm2397855,1
nm1677477,nm2781558,1
nm1677477,nm0817027,2
nm1677477,nm2534638,2
nm1677477,nm0647040,1
nm1677477,nm8945105,1
nm1677477,nm7744104,1
nm1677477,nm1746665,1
nm1677477,nm0121620,1
nm1677477,nm3945183,1
nm1677477,nm10608121,1
nm1677477,nm8869988,1
nm1677477,nm2860379,1
nm1677477,nm2215143,1
nm1677477,nm4663766,1
nm1677477,nm4675883,1
nm1677477,nm1549503,1
nm1677477,nm1231764,1
nm1677477,nm1247766,1
nm1677477,nm2239702,1
nm1677477,nm1219374,1
nm1677477,nm7585487,1
nm1677477,nm2295293,1
nm1677477,nm6205739,1
nm1677477,nm3693092,1
nm1677477,nm5946818,1
nm1677477,nm5160752,1
nm1596111,nm2397855,1
nm1596111,nm2781558,1
nm2397855,nm2781558,1
nm1229204,nm2957490,1
nm1229204,nm0173997,1
nm1229204,nm4545813,1
nm0001734,nm0623605,1
nm0001734,nm2986202,1
nm0803778,nm1275545,1
nm1275545,nm1315983,1
nm1275545,nm1388984,1
nm0004861,nm2115119,1
nm0004861,nm0852886,1
nm0004861,nm0161446,1
nm0004861,nm0206236,1
nm0004861,nm0301381,1
nm0004861,nm11202386,1
nm0004861,nm0039327,1
nm0004861,nm4133426,1
nm0004861,nm0266611,1
nm2115119,nm0852886,1
nm0199180,nm0495262,1
nm0520690,nm2165429,1
nm0902188,nm3012273,1
nm0902188,nm0015137,1
nm0902188,nm5325271,1
nm0498976,nm1088459,1
nm0004632,nm0792490,1
nm0004632,nm1873492,1
nm0004632,nm2095123,1
nm0004632,nm0480961,1
nm0004632,nm1717835,1
nm0792490,nm1873492,1
nm0807900,nm0082517,1
nm0807900,nm0186761,1
nm0082517,nm0186761,1
nm0082517,nm2201555,1
nm0082517,nm0744331,1
nm0082517,nm2224519,1
nm0082517,nm0870913,1
nm0082517,nm2348808,1
nm0082517,nm1485036,1
nm0082517,nm1146857,1
nm0082517,nm2410822,1
nm0082517,nm1560493,1
nm0082517,nm0011589,1
nm0041528,nm3299631,1
nm0041528,nm1483952,1
nm0041528,nm2181595,1
nm0041528,nm4300746,1
nm0041528,nm3997249,1
nm0041528,nm1824462,1
nm0041528,nm2054872,1
nm0041528,nm0495115,1
nm0041528,nm1748706,1
nm0041528,nm2740786,1
nm0041528,nm2338597,1
nm0041528,nm4443812,1
nm0041528,nm3796087,1
nm0041528,nm0189954,1
nm0041528,nm1859899,1
nm0041528,nm1868940,1
nm0041528,nm1368238,1
nm0041528,nm8279086,1
nm0041528,nm2845557,1
nm0041528,nm2584117,1
nm0041528,nm5157124,1
nm0041528,nm1132269,1
nm0041528,nm7561504,1
nm0041528,nm5967244,1
nm0041528,nm7147382,1
nm0041528,nm6068930,1
nm0041528,nm7871500,1
nm0041528,nm6984483,1
nm0041528,nm2554724,1
nm0041528,nm2330972,1
nm0041528,nm0300939,1
nm3299631,nm1483952,1
nm3299631,nm2181595,1
nm1483952,nm2181595,1
nm1217506,nm0246686,1
nm1217506,nm1036293,1
nm0246686,nm1036293,1
nm0246686,nm0243806,1
nm1807350,nm2268369,1
nm0030672,nm1284020,1
nm0030672,nm1595060,1
nm0030672,nm1566328,1
nm1284020,nm1595060,1
nm1284020,nm1566328,1
nm1284020,nm0815018,1
nm1284020,nm0729461,1
nm1284020,nm1246401,1
nm1284020,nm1111198,1
nm1284020,nm2029519,1
nm1284020,nm0207344,1
nm1284020,nm1379894,1
nm1284020,nm1382363,1
nm1284020,nm7396516,1
nm1284020,nm3477347,1
nm1284020,nm0174240,1
nm1284020,nm2074966,1
nm1284020,nm2374526,1
nm1284020,nm1291955,1
nm1284020,nm1109836,1
nm1284020,nm1494542,1
nm1284020,nm1297042,1
nm1284020,nm0251681,1
nm1284020,nm1246742,1
nm1284020,nm0200615,2
nm1284020,nm2174257,1
nm1284020,nm1403269,1
nm1284020,nm1033858,1
nm1284020,nm3719927,1
nm1284020,nm0042124,1
nm1284020,nm0681367,1
nm1284020,nm0347075,1
nm1284020,nm2511552,1
nm1284020,nm1294575,1
nm1284020,nm2685020,1
nm1284020,nm0032633,2
nm1284020,nm0119193,1
nm1284020,nm2712398,1
nm1284020,nm2505548,1
nm1595060,nm1566328,1
nm1027286,nm0650739,1
nm1027286,nm1508994,1
nm1027286,nm0128657,1
nm1027286,nm1715145,1
nm1027286,nm0064160,1
nm1027286,nm0794687,1
nm1027286,nm0934136,1
nm0650739,nm1508994,1
nm2124478,nm2306578,1
nm2006410,nm2135893,1
nm2006410,nm0573934,1
nm2135893,nm0573934,1
nm0573934,nm3744612,1
nm0573934,nm2341200,1
nm1775567,nm1773404,1
nm1775567,nm0764393,1
nm1773404,nm0764393,1
nm0715076,nm3592911,1
nm0715076,nm1816903,1
nm0715076,nm0606637,1
nm0462735,nm0105860,1
nm0462735,nm0203370,1
nm0105860,nm0203370,1
nm2187603,nm0045813,1
nm2187603,nm1048128,1
nm2187603,nm1425528,1
nm2187603,nm0174983,1
nm2187603,nm3887625,1
nm2187603,nm0570860,1
nm1922561,nm1923131,1
nm1922561,nm0022888,1
nm1923131,nm0022888,1
nm1923131,nm2341624,1
nm1923131,nm1503656,1
nm0267042,nm0716851,1
nm0267042,nm3508604,1
nm0267042,nm8165340,1
nm0267042,nm0542492,1
nm0005241,nm6416870,1
nm0005241,nm1979256,1
nm0005241,nm2269657,1
nm0005241,nm6416866,1
nm0005241,nm6416867,1
nm0005241,nm6416868,1
nm0005241,nm6416869,1
nm0395203,nm1113471,1
nm0395203,nm1526352,1
nm0395203,nm3964350,1
nm0001242,nm1595718,1
nm0001242,nm6883785,1
nm0045584,nm0492687,1
nm0045584,nm1493646,1
nm0045584,nm1877089,1
nm0492687,nm1493646,1
nm1238488,nm1991497,1
nm1238488,nm0288357,1
nm1238488,nm0909415,1
nm1238488,nm2366679,1
nm1238488,nm1259068,1
nm1238488,nm1478996,1
nm1238488,nm1485940,1
nm1238488,nm3032642,1
nm1238488,nm2734149,1
nm1238488,nm4993709,1
nm1238488,nm3546411,1
nm1991497,nm0288357,1
nm0696387,nm1985974,1
nm0696387,nm0001358,1
nm0696387,nm2049889,1
nm0696387,nm1985859,1
nm0696387,nm7466966,1
nm0696387,nm0001043,1
nm0696387,nm3701064,1
nm0696387,nm2417490,1
nm1985974,nm7044454,1
nm1985974,nm4055138,1
nm1985974,nm0807506,1
nm1985974,nm1017334,1
nm2164717,nm4103658,1
nm2164717,nm1911100,1
nm4103658,nm1911100,1
nm0002027,nm0946170,1
nm0002027,nm2651823,1
nm0002027,nm1594347,1
nm1375020,nm0021600,1
nm1375020,nm0898369,1
nm0696395,nm0233539,1
nm0696395,nm0466604,1
nm0233539,nm0466604,1
nm2162290,nm2166162,1
nm2162290,nm2070311,1
nm2166162,nm2070311,1
nm0140555,nm0385757,1
nm1259756,nm0267279,1
nm1259756,nm1924953,1
nm0267279,nm1924953,1
nm0267279,nm0486198,1
nm0267279,nm0822304,1
nm0267279,nm3131350,1
nm0267279,nm3032717,1
nm1553725,nm4719349,1
nm1553725,nm0012078,1
nm1553725,nm1861467,1
nm1553725,nm0930317,1
nm1553725,nm3861093,1
nm1553725,nm1534812,1
nm1553725,nm0629697,1
nm1553725,nm1682400,1
nm1553725,nm0117790,1
nm1553725,nm1028496,1
nm1553725,nm2681362,1
nm1553725,nm2523085,1
nm1553725,nm2442289,1
nm1553725,nm0930898,1
nm1553725,nm0051397,1
nm1553725,nm0508356,1
nm1553725,nm3167317,1
nm1553725,nm3968623,1
nm1553725,nm3091777,1
nm0932112,nm5994231,1
nm0932112,nm0924918,1
nm0932112,nm1726993,1
nm0932112,nm1928515,1
nm0932112,nm2535554,1
nm0932112,nm4977564,1
nm0932112,nm0334159,1
nm0829537,nm1307735,1
nm0241173,nm0570364,1
nm0241173,nm0958430,1
nm0241173,nm1468739,1
nm0241173,nm0732497,2
nm0241173,nm2955013,1
nm0696169,nm0500894,2
nm0551441,nm1406239,1
nm0551441,nm0942792,1
nm0551441,nm2125902,1
nm0551441,nm2781997,1
nm0551441,nm3649764,1
nm1406239,nm0942792,1
nm0942792,nm1886602,1
nm0942792,nm2014390,1
nm0942792,nm1947831,1
nm0942792,nm0687146,1
nm2148348,nm2152777,1
nm2148348,nm6119118,1
nm2148348,nm1145336,1
nm2148348,nm2150332,1
nm2152777,nm6119118,1
nm2152777,nm1145336,1
nm2152777,nm2150332,1
nm6119118,nm1145336,1
nm6119118,nm2150332,1
nm1145336,nm2150332,1
nm1289528,nm1378816,1
nm1086981,nm0001929,1
nm1086981,nm1165846,1
nm1086981,nm3528539,1
nm0012398,nm0502442,1
nm0012398,nm3420781,1
nm0012398,nm2460093,1
nm0502442,nm0005264,1
nm0502442,nm0001143,1
nm2782797,nm0066098,1
nm0066098,nm0241893,1
nm0066098,nm0330427,1
nm1136497,nm4944495,1
nm0173312,nm1220247,1
nm0173312,nm1805232,1
nm1426805,nm2380425,1
nm1426805,nm1799038,1
nm2206593,nm0083655,1
nm0083655,nm1500155,1
nm0083655,nm1210124,1
nm2230880,nm0024425,1
nm2230880,nm0048926,1
nm0024425,nm0048926,1
nm0024425,nm3614913,1
nm0024425,nm1840504,1
nm2096422,nm3353681,1
nm2096422,nm1546474,1
nm3353681,nm1546474,1
nm1546474,nm2493337,1
nm1546474,nm10525524,2
nm1546474,nm0518739,2
nm1546474,nm2882289,3
nm1546474,nm3253240,1
nm1546474,nm3090578,1
nm1546474,nm2113026,1
nm1546474,nm0943047,1
nm1546474,nm1978321,1
nm1546474,nm3993072,1
nm1546474,nm0818885,3
nm1546474,nm12023328,1
nm1546474,nm8658392,1
nm1546474,nm4934457,1
nm1546474,nm12569592,1
nm1546474,nm8099914,1
nm1546474,nm10747332,1
nm1546474,nm7640000,1
nm1546474,nm3986921,1
nm1546474,nm10611159,1
nm1546474,nm10397532,1
nm1546474,nm3777030,1
nm1546474,nm0229621,1
nm1546474,nm2734394,1
nm1546474,nm6361693,1
nm1546474,nm0300824,1
nm1546474,nm1828228,1
nm1546474,nm6629978,1
nm1546474,nm7654101,1
nm1546474,nm2073933,1
nm0693799,nm0242050,1
nm0629737,nm0134092,1
nm0629737,nm1097515,1
nm0629737,nm8591267,1
nm0629737,nm3267651,1
nm0134092,nm1097515,1
nm1097515,nm2215609,1
nm1097515,nm11319658,1
nm1097515,nm11319652,1
nm1097515,nm2785597,1
nm1097515,nm1968975,1
nm1097515,nm1687428,1
nm1097515,nm2329758,1
nm1097515,nm3619230,1
nm1097515,nm1442268,1
nm1097515,nm3906542,1
nm1097515,nm3848310,1
nm1097515,nm2281886,1
nm1097515,nm2155525,1
nm1097515,nm3847554,1
nm1097515,nm2925168,1
nm1097515,nm5439813,1
nm1097515,nm3248692,1
nm1097515,nm3277017,1
nm1097515,nm2395203,1
nm1097515,nm4079625,1
nm1097515,nm0934563,1
nm1097515,nm2327006,1
nm1097515,nm0452300,1
nm1097515,nm0645358,1
nm1097515,nm1954020,1
nm1097515,nm1817240,1
nm1097515,nm7693188,1
nm1097515,nm7693189,1
nm1097515,nm0171059,1
nm1097515,nm0565750,1
nm2850666,nm2050642,1
nm2850666,nm2850826,1
nm2050642,nm2850826,1
nm2050642,nm2054268,1
nm0048273,nm1104232,1
nm0048273,nm1243953,1
nm0048273,nm0144119,1
nm0048273,nm1397601,1
nm0048273,nm0041752,1
nm0048273,nm0150255,1
nm0048273,nm2586044,1
nm0048273,nm0525514,1
nm0048273,nm2124054,1
nm0048273,nm2050025,1
nm0048273,nm0050648,1
nm0048273,nm2341280,1
nm0048273,nm2684348,1
nm0048273,nm0001770,1
nm0048273,nm1543216,1
nm0048273,nm0906640,1
nm0048273,nm3219943,1
nm0048273,nm3725595,2
nm0048273,nm1519500,2
nm0048273,nm3915533,1
nm0048273,nm0919733,1
nm0048273,nm0604344,1
nm0048273,nm1851320,1
nm0048273,nm2177959,1
nm0048273,nm0001777,1
nm0048273,nm2388431,1
nm0048273,nm4364633,1
nm0048273,nm0032040,1
nm0048273,nm4404335,1
nm0048273,nm8341039,1
nm0048273,nm4758407,1
nm0048273,nm2255441,1
nm1104232,nm0933096,1
nm2028004,nm3896490,2
nm2028004,nm1763895,1
nm2028004,nm3227004,1
nm2028004,nm5189298,1
nm2028004,nm7947471,1
nm2028004,nm2791730,1
nm2028004,nm9367968,1
nm2028004,nm11708068,1
nm2028004,nm11742822,1
nm2028004,nm3243853,1
nm2028004,nm5661084,3
nm2028004,nm5194883,1
nm2028004,nm2024807,1
nm2028004,nm2142257,1
nm2028004,nm3577098,2
nm2028004,nm3607899,1
nm2028004,nm4123294,1
nm2028004,nm4754877,1
nm2028004,nm4777074,1
nm2028004,nm0738433,1
nm2028004,nm5466813,1
nm2028004,nm9110256,1
nm2028004,nm3579773,1
nm2028004,nm2436789,1
nm2028004,nm3289900,1
nm2028004,nm5377272,1
nm2028004,nm3844586,1
nm2028004,nm1807034,1
nm2028004,nm2361159,1
nm2028004,nm4355888,2
nm2028004,nm4425538,1
nm2028004,nm5572919,1
nm2028004,nm5699124,1
nm2028004,nm5701810,1
nm2028004,nm2781723,1
nm2028004,nm2021381,1
nm2028004,nm4648613,1
nm2028004,nm6154971,1
nm2028004,nm4767728,1
nm2028004,nm5563732,1
nm2028004,nm6875819,1
nm2028004,nm6532829,1
nm2028004,nm2164964,1
nm2028004,nm6336859,1
nm2028004,nm2997229,1
nm2028004,nm6535198,1
nm2028004,nm5043985,1
nm2028004,nm5545145,1
nm2028004,nm0158253,1
nm2028004,nm6685535,1
nm2028004,nm7730327,1
nm2028004,nm5044092,1
nm3896490,nm1763895,1
nm3896490,nm3227004,1
nm3896490,nm2024807,1
nm3896490,nm2142257,1
nm1763895,nm3227004,1
nm0757934,nm0877270,1
nm0757934,nm0195982,1
nm0877270,nm0195982,1
nm0877270,nm0004734,1
nm0877270,nm1555781,1
nm0877270,nm0231458,1
nm0877270,nm4554428,1
nm0877270,nm4003168,1
nm0877270,nm2620667,1
nm2166957,nm2163257,1
nm2166957,nm2174231,1
nm2163257,nm2174231,1
nm2180486,nm0323241,1
nm2180486,nm2164485,1
nm2180486,nm1861067,1
nm2180486,nm1271219,1
nm2180486,nm2485104,1
nm2180486,nm2654303,1
nm0323241,nm2164485,1
nm2265157,nm4148246,1
nm2265157,nm5046593,1
nm2265157,nm8883272,1
nm2265157,nm0001634,1
nm2265157,nm1160472,1
nm2265157,nm0437032,1
nm2265157,nm3034501,1
nm2265157,nm1525807,1
nm2265157,nm3483537,1
nm2265157,nm1882929,1
nm2265157,nm0242882,1
nm2265157,nm1400994,1
nm2265157,nm7551903,1
nm2265157,nm9958294,1
nm2265157,nm5362984,1
nm2265157,nm2640887,1
nm0097842,nm0295334,1
nm0097842,nm0908919,1
nm0295334,nm3014031,1
nm0295334,nm3009370,1
nm3541011,nm3528804,1
nm0743896,nm0424848,1
nm0743896,nm5123156,1
nm1569270,nm1486330,1
nm0470870,nm0085635,1
nm2459759,nm0881508,1
nm1659547,nm3505032,1
nm1659547,nm9252018,1
nm1659547,nm11621216,1
nm1659547,nm1055413,1
nm1659547,nm3046705,1
nm1659547,nm4207146,1
nm1659547,nm0164809,1
nm1659547,nm0004763,1
nm1659547,nm0774386,1
nm1659547,nm0836432,1
nm1659547,nm0240359,1
nm1659547,nm4141252,1
nm1659547,nm1926865,1
nm1659547,nm4590837,1
nm1659547,nm7958343,1
nm1659547,nm3102998,1
nm1659547,nm1555340,1
nm0741242,nm1152798,1
nm0741242,nm0004763,1
nm1204778,nm0172333,1
nm1204778,nm4478322,1
nm1204778,nm1275259,1
nm1204778,nm2804503,1
nm0172333,nm0728476,1
nm0172333,nm3178823,1
nm3967854,nm1552693,1
nm3967854,nm3287038,1
nm3967854,nm3967796,1
nm3967854,nm3967702,1
nm1552693,nm2584600,1
nm1552693,nm0611889,1
nm1552693,nm4932304,1
nm2780578,nm4992338,1
nm2780578,nm6217576,1
nm1958264,nm1355041,1
nm1958264,nm2148045,1
nm1355041,nm2148045,1
nm1315983,nm1388984,1
nm1388984,nm1550063,1
nm1388984,nm1056425,1
nm0656929,nm2082776,1
nm2026614,nm2092537,1
nm0025483,nm2091536,1
nm0025483,nm1473267,1
nm0025483,nm1208725,1
nm0025483,nm0943160,1
nm0837223,nm8313926,1
nm0837223,nm2239702,1
nm8313926,nm4496875,1
nm0751301,nm1055413,1
nm1055413,nm0936591,1
nm1055413,nm1985859,1
nm1055413,nm0254332,1
nm1055413,nm3086235,1
nm1055413,nm1663573,1
nm1055413,nm3650501,1
nm1055413,nm0636426,1
nm1055413,nm1334869,1
nm1055413,nm2442289,1
nm1055413,nm0111757,1
nm1055413,nm3046705,1
nm1055413,nm0272581,1
nm1055413,nm0439642,1
nm1055413,nm1913734,1
nm1055413,nm2239702,1
nm1055413,nm6931628,1
nm1055413,nm7752797,1
nm1055413,nm7752798,1
nm1055413,nm1203457,1
nm1055413,nm6852420,1
nm1055413,nm2225369,1
nm0224007,nm0184963,1
nm0287182,nm0820053,1
nm0287182,nm0644022,1
nm0287182,nm0352778,1
nm0287182,nm1989927,1
nm0287182,nm1752221,1
nm0287182,nm7487200,1
nm1128572,nm2469953,1
nm1128572,nm0164809,1
nm1128572,nm4158922,1
nm1128572,nm3536375,1
nm1128572,nm0577329,1
nm1128572,nm1143861,1
nm1128572,nm0832314,1
nm1128572,nm1239499,1
nm1128572,nm0910040,1
nm1128572,nm1159180,1
nm0662744,nm0917962,1
nm1492000,nm0230243,1
nm1492000,nm0051676,1
nm0230243,nm0051676,1
nm2343444,nm1880243,1
nm2343444,nm0333982,1
nm2353862,nm0801674,1
nm2353862,nm3832790,1
nm2353862,nm3226241,1
nm2353862,nm2443758,1
nm2353862,nm1717152,1
nm2353862,nm2951768,1
nm2353862,nm1588066,1
nm2353862,nm2368789,1
nm2353862,nm1913734,1
nm2353862,nm8061218,1
nm2353862,nm2309517,1
nm2353862,nm2258164,1
nm2353862,nm2593278,1
nm2353862,nm13211408,1
nm2353862,nm13211409,1
nm0801674,nm3832790,1
nm0372418,nm0810770,1
nm0810770,nm0547578,1
nm0810770,nm0546797,1
nm1376062,nm0360800,1
nm1376062,nm0511138,1
nm0360800,nm0511138,1
nm3769935,nm3303074,1
nm0514411,nm0450961,1
nm0514411,nm3662123,1
nm0450961,nm3662123,1
nm0450961,nm0595680,1
nm1478568,nm1114223,1
nm1114223,nm0840445,1
nm1114223,nm1770454,1
nm2624602,nm6552202,1
nm2624602,nm0036651,1
nm1114102,nm2080319,1
nm1114102,nm1788789,1
nm2080319,nm1788789,1
nm1788789,nm2342552,1
nm1788789,nm2805638,1
nm1788789,nm5103701,1
nm0611889,nm0227051,1
nm0611889,nm0393222,1
nm0611889,nm0970075,1
nm0611889,nm2724626,1
nm0611889,nm1943340,1
nm0611889,nm0110803,1
nm0611889,nm1218621,1
nm0611889,nm9957097,1
nm0611889,nm7492831,1
nm0611889,nm9148830,1
nm0611889,nm0610897,1
nm0611889,nm8201160,1
nm0611889,nm11964201,1
nm0611889,nm0485071,1
nm0611889,nm3663579,1
nm0611889,nm1715189,1
nm0611889,nm2055623,1
nm0611889,nm1692270,1
nm0611889,nm1883803,1
nm0611889,nm0701504,1
nm0611889,nm2185539,1
nm0611889,nm0196117,1
nm0611889,nm3450868,1
nm0611889,nm3450823,1
nm0611889,nm1514763,1
nm0611889,nm1356757,1
nm0611889,nm1519500,1
nm0611889,nm0002003,1
nm0611889,nm0611673,1
nm0611889,nm2390252,1
nm0611889,nm2892755,1
nm0611889,nm6149631,1
nm0611889,nm3859710,1
nm0611889,nm0030611,1
nm0611889,nm0537631,1
nm0611889,nm7075019,1
nm0611889,nm0159224,1
nm0611889,nm2397306,1
nm0611889,nm2335809,1
nm0611889,nm5061226,1
nm0611889,nm7461437,1
nm0611889,nm3257668,1
nm0611889,nm0028551,1
nm0611889,nm0058723,1
nm0611889,nm0004823,1
nm0611889,nm1404825,1
nm0611889,nm0142000,1
nm0611889,nm2796384,1
nm0227051,nm0393222,1
nm0393222,nm2598945,1
nm0393222,nm0546460,1
nm0393222,nm1767820,1
nm0393222,nm2354433,1
nm0393222,nm0151822,1
nm1538675,nm0005501,1
nm1538675,nm1731401,1
nm1538675,nm1334869,1
nm1538675,nm0401264,1
nm0193691,nm0484460,2
nm0193691,nm0225460,2
nm0484460,nm0225460,2
nm0484460,nm5221900,1
nm0225460,nm8979379,1
nm0225460,nm1767858,1
nm0225460,nm0824741,1
nm0225460,nm2537780,1
nm0225460,nm4472532,1
nm0225460,nm3179555,1
nm0225460,nm1141576,1
nm0225460,nm4810229,1
nm0225460,nm11797064,1
nm0225460,nm2249544,1
nm0225460,nm1316418,1
nm0225460,nm2998321,1
nm0225460,nm3354041,1
nm0225460,nm0853079,1
nm0225460,nm1468739,1
nm0225460,nm0773884,1
nm0225460,nm3829223,1
nm0225460,nm2381620,1
nm0225460,nm0694100,1
nm0225460,nm0005352,1
nm0225460,nm6375242,1
nm0225460,nm1661461,1
nm0638789,nm1665027,1
nm0638789,nm0500313,1
nm1665027,nm0500313,1
nm0840045,nm2217184,1
nm0840045,nm2237322,1
nm2217184,nm2237322,1
nm2217184,nm3354121,1
nm2217184,nm3437257,1
nm2217184,nm3435752,1
nm2217184,nm3357059,1
nm2217184,nm3436122,1
nm2237322,nm2751091,1
nm2237322,nm2713569,1
nm2237322,nm2770331,1
nm2237322,nm0139873,1
nm2237322,nm2766803,1
nm2068559,nm0121895,1
nm2068559,nm0550371,1
nm2068559,nm1020089,1
nm2068559,nm2384914,1
nm2068559,nm0445530,1
nm2068559,nm2728165,1
nm2068559,nm3262317,1
nm2068559,nm2836740,1
nm0121895,nm0550371,1
nm0121895,nm1212722,1
nm0121895,nm0731704,1
nm0121895,nm1346211,1
nm0550371,nm0938950,1
nm0550371,nm0229084,1
nm0550371,nm0929977,1
nm0550371,nm0302345,1
nm0550371,nm0836432,1
nm0550371,nm3938461,1
nm0550371,nm5380206,1
nm0550371,nm10538218,1
nm0550371,nm0104114,1
nm0550371,nm0296219,1
nm0550371,nm0238635,1
nm0550371,nm2217601,1
nm0550371,nm2633535,1
nm0550371,nm1245863,1
nm0550371,nm1020089,1
nm0550371,nm1754059,1
nm0550371,nm4121075,1
nm0550371,nm4928333,1
nm0550371,nm2045831,1
nm1832865,nm0001682,1
nm1832865,nm3211192,1
nm1832865,nm2505260,1
nm1832865,nm6968214,1
nm1832865,nm11016228,1
nm1832865,nm0215400,1
nm1832865,nm2964577,1
nm1832865,nm1728080,1
nm1832865,nm1731680,1
nm1832865,nm2709435,1
nm0001682,nm3211192,1
nm1648225,nm1504650,1
nm0241870,nm0507338,1
nm0241870,nm0891254,1
nm0241870,nm5459852,1
nm0241870,nm1336844,1
nm0241870,nm4356709,1
nm0241870,nm2468635,1
nm0507338,nm0891254,1
nm0891254,nm0925316,1
nm0891254,nm0285901,1
nm0891254,nm4720757,1
nm0891254,nm1185445,1
nm0891254,nm0399170,1
nm0130282,nm0938570,1
nm0130282,nm0861566,1
nm0130282,nm1444665,1
nm0938570,nm0861566,1
nm1836808,nm1924358,1
nm1836808,nm2322405,1
nm1836808,nm2317113,1
nm1836808,nm0186989,1
nm1836808,nm1952708,1
nm1836808,nm1683335,1
nm1836808,nm2755778,1
nm0704270,nm0000559,1
nm0704270,nm0710330,1
nm0704270,nm1212722,1
nm0704270,nm3799669,1
nm0704270,nm0374865,1
nm0704270,nm2809577,1
nm0704270,nm2611074,1
nm0704270,nm0358316,1
nm0704270,nm3083350,1
nm0704270,nm0940362,1
nm0704270,nm1188571,1
nm0000559,nm0129106,1
nm2254185,nm1890404,1
nm2254185,nm0306308,1
nm1890404,nm0306308,1
nm0057055,nm0000451,1
nm0000451,nm7035760,1
nm0000451,nm0401264,1
nm0000451,nm3571592,1
nm0000451,nm2141715,1
nm0001201,nm1082477,1
nm0392913,nm0758687,1
nm2255271,nm0318694,1
nm2255271,nm2014390,1
nm2255271,nm2256745,1
nm0318694,nm2014390,1
nm0318694,nm2256745,1
nm2014390,nm2256745,1
nm2014390,nm11081180,1
nm2014390,nm2086965,1
nm2014390,nm2760407,1
nm2014390,nm7067959,1
nm2014390,nm3661913,2
nm2014390,nm1484270,1
nm2014390,nm1886602,1
nm2014390,nm1947831,1
nm2014390,nm0100793,1
nm2014390,nm0066144,1
nm2014390,nm2366272,1
nm2014390,nm0496934,1
nm2014390,nm0159017,1
nm2014390,nm1853214,1
nm2014390,nm0150925,1
nm2014390,nm2565039,1
nm2014390,nm1654982,1
nm2014390,nm5166444,1
nm2014390,nm4884880,1
nm2014390,nm4085502,1
nm2014390,nm1269733,1
nm2014390,nm3374941,1
nm2014390,nm1565037,1
nm2014390,nm7146497,1
nm2014390,nm5650069,1
nm2014390,nm5081483,1
nm3309553,nm3273678,1
nm3309553,nm4025416,1
nm3309553,nm0689488,1
nm3309553,nm3322775,1
nm3309553,nm11001620,1
nm3309553,nm11001793,1
nm3273678,nm4025416,1
nm4025416,nm4031328,1
nm4025416,nm3321179,1
nm2641354,nm2083527,1
nm2641354,nm1870359,1
nm2641354,nm1671042,1
nm2641354,nm2273984,1
nm2641354,nm2641287,1
nm2083527,nm1870359,1
nm2083527,nm1671042,1
nm2083527,nm2273984,1
nm2083527,nm2641287,1
nm1870359,nm1671042,1
nm1870359,nm2273984,1
nm1870359,nm2641287,1
nm1870359,nm1682559,1
nm1870359,nm5269611,1
nm1870359,nm1604005,1
nm1870359,nm3067944,1
nm1671042,nm2273984,1
nm1671042,nm2641287,1
nm2273984,nm2641287,1
nm2252767,nm2258230,1
nm0320008,nm2217609,1
nm0320008,nm2305168,1
nm0320008,nm1342066,1
nm0320008,nm1153405,1
nm0320008,nm2671397,1
nm0320008,nm2237909,1
nm2217609,nm2305168,1
nm2217609,nm1342066,1
nm2217609,nm1153405,1
nm2217609,nm2671397,1
nm2217609,nm2237909,1
nm2305168,nm1342066,1
nm2305168,nm1153405,1
nm2305168,nm2671397,1
nm2305168,nm2237909,1
nm1342066,nm1153405,1
nm1342066,nm2671397,1
nm1342066,nm2237909,1
nm1153405,nm2671397,1
nm1153405,nm2237909,1
nm2671397,nm2237909,1
nm2671397,nm2943385,1
nm2671397,nm2283215,1
nm2671397,nm0101546,1
nm0860380,nm0000189,1
nm0860380,nm1367450,1
nm0860380,nm6029853,1
nm0860380,nm0132637,1
nm1165110,nm1437125,1
nm1165110,nm1456970,1
nm1165110,nm1393354,1
nm1165110,nm0404307,1
nm1165110,nm1041023,1
nm1165110,nm3510471,1
nm1165110,nm3529685,1
nm1165110,nm0272581,1
nm1165110,nm2325018,1
nm1165110,nm0910966,1
nm1165110,nm11523062,1
nm1165110,nm11523063,1
nm1165110,nm7287299,1
nm1165110,nm1886602,1
nm1165110,nm11807845,1
nm2299669,nm0199495,1
nm2299669,nm0169218,1
nm0199495,nm0169218,1
nm2201055,nm0741891,1
nm2201055,nm1043935,1
nm0741891,nm0001865,1
nm0741891,nm0000689,1
nm1136928,nm2266861,1
nm1136928,nm1441824,1
nm2266861,nm1441824,1
nm1592225,nm1046288,1
nm1592225,nm1047329,2
nm1592225,nm3042755,1
nm1592225,nm2064412,1
nm1592225,nm2731600,1
nm1592225,nm3886028,1
nm1592225,nm5089294,1
nm1046288,nm1047329,1
nm1047329,nm1973422,1
nm1047329,nm0860997,1
nm1002641,nm3280686,1
nm1002641,nm0712562,1
nm1002641,nm0702985,1
nm1002641,nm0019885,1
nm1002641,nm0907548,1
nm1002641,nm0636426,1
nm1002641,nm0115161,1
